Class,Image Path
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-045.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-046.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-047.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-048.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-049.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-050.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-051.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-052.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-053.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-054.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-055.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-056.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-057.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-058.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-059.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-060.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-061.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-062.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-063.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-064.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-065.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-066.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-067.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-068.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-069.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-070.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-071.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-072.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-073.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-074.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-075.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-076.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-077.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-078.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-079.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-080.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-081.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-082.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-083.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-084.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-085.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-086.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-087.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-088.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-089.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-090.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-091.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-092.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-093.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-094.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-095.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-096.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-097.jpg
Mentha (Mint),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Mentha (Mint)\M-S-098.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-001.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-002.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-003.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-004.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-005.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-006.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-007.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-008.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-009.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-010.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-011.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-012.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-013.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-014.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-015.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-016.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-017.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-018.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-019.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-020.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-021.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-022.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-023.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-024.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-025.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-026.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-027.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-028.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-029.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-030.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-031.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-032.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-033.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-034.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-035.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-036.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-037.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-038.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-039.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-040.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-041.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-042.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-043.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-044.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-045.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-046.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-047.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-048.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-049.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-050.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-051.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-052.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-053.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-054.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-055.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-056.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-057.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-058.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-059.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-060.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-061.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-062.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-063.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-064.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-065.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-066.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-067.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-068.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-069.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-070.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-071.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-072.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-073.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-074.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-075.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-076.jpg
Moringa Oleifera (Drumstick),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Moringa Oleifera (Drumstick)\MO-S-077.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-001.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-002.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-003.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-004.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-005.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-006.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-007.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-008.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-009.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-010.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-011.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-012.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-013.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-014.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-015.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-016.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-017.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-018.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-019.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-020.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-021.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-022.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-023.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-024.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-025.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-026.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-027.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-028.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-029.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-030.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-031.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-032.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-033.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-034.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-035.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-036.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-037.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-038.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-039.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-040.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-041.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-042.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-043.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-045.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-046.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-047.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-048.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-049.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-050.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-051.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-052.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-053.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-054.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-055.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-056.jpg
Muntingia Calabura (Jamaica Cherry-Gasagase),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Muntingia Calabura (Jamaica Cherry-Gasagase)\MC-S-057.jpg
