Class,Image Path
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-032.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-033.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-034.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-035.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-036.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-037.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-038.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-039.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-040.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-041.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-042.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-043.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-044.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-045.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-046.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-047.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-048.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-049.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-050.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-051.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-052.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-053.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-054.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-055.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-056.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-057.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-058.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-059.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-060.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-061.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nerium Oleander (Oleander)\NO-S-062.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-009_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-037_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-026_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-045_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-056_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-058_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-003_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-028_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-003_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-018_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-016_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-051_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-014_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-052_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-003_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-054_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-032_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-019_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-055_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-032_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-009_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-056_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-032_aug_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-018_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-021_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-014_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-032_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-062_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-001_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-056_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-045_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-001_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-025_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-056_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-047_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-052_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-054_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-062_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-014_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-032_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-054_aug_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-061_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-057_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-009_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-029_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-012_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-014_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-002_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-012_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-003_aug_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-012_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-054_aug_aug_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-047_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-014_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-056_aug_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-012_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-005_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-018_aug_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-030_aug.jpg
Nerium Oleander (Oleander),D:\Directory\Med Scan\Balanced_Dataset\Nerium Oleander (Oleander)\NO-S-059_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-001.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-002.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-003.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-004.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-005.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-006.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-007.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-008.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-009.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-010.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-011.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-012.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-013.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-014.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-015.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-016.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-017.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-018.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-019.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-020.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-021.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-022.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-023.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-024.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-025.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-026.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-027.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-028.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-029.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-030.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-031.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-032.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-033.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-034.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-035.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-036.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-037.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-038.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-039.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Nyctanthes Arbor-tristis (Parijata)\NA-S-040.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-017_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-013_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-012_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-017_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-021_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-009_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-002_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-002_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-035_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-004_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-012_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-022_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-007_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-012_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-037_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-036_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-005_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-015_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-036_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-035_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-011_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-016_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-028_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-016_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-039_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-032_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-035_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-039_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-012_aug_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-017_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-014_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-026_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-020_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-036_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-023_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-030_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-018_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-038_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-035_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-028_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-035_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-039_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-011_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-008_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-004_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-035_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-036_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-030_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-030_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-039_aug_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-002_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-038_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-007_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-039_aug_aug_aug.jpg
Nyctanthes Arbor-tristis (Parijata),D:\Directory\Med Scan\Balanced_Dataset\Nyctanthes Arbor-tristis (Parijata)\NA-S-012_aug_aug.jpg
